wavelength,slope,abs_slope,intercept,r2,correlation,residual_std
500.06778058,-0.0011759861191439536,0.0011759861191439536,0.6811869706728348,0.02860862942862647,-0.169140856769222,0.026382231047290983
500.29178904,-0.0016443979137322246,0.0016443979137322246,0.7335630064974314,0.049960044152813306,-0.22351743590336148,0.027607506002668484
500.51581108,-0.0016708606700067022,0.0016708606700067022,0.7190183775034827,0.06487770999847399,-0.25471103234542863,0.02442234794996207
500.73984668,-0.0021138202729687502,0.0021138202729687502,0.746119235201231,0.061326367784900436,-0.2476416115779019,0.03183922411290189
500.96389585,-0.0015538437933117787,0.0015538437933117787,0.6796650645144207,0.051509726917883907,-0.22695754430704415,0.02567082959917016
501.18795858,-0.001305249089065131,0.001305249089065131,0.6611784544284733,0.04077036754782003,-0.20191673419461803,0.024374914904833744
501.41203486,-0.002393342232832277,0.002393342232832277,0.6710578023318025,0.0826633703347301,-0.28751238292416226,0.03069540355845716
501.6361247,-0.00263311028769599,0.00263311028769599,0.7343592885890642,0.1588500463512014,-0.39855996581593767,0.023327748212748148
501.86022809,-0.0031410738301413848,0.0031410738301413848,0.6445431834090989,0.1702499495568871,-0.41261355958922036,0.026697403278885666
502.08434503,-0.002843525821060112,0.002843525821060112,0.5699160757705586,0.1493908946877053,-0.3865111831340787,0.02612286796437906
502.30847551,-0.00357943540005056,0.00357943540005056,0.692449925805701,0.1903425167624143,-0.43628261111625144,0.028422221639401363
502.53261954,-0.004381450450282125,0.004381450450282125,0.6874920272097896,0.22324179387901302,-0.4724847022698333,0.0314654398713407
502.75677711,-0.0035999581659897587,0.0035999581659897587,0.6083333548574431,0.2187674437819615,-0.4677258211623146,0.026191296920724416
502.98094822,-0.0035471650946232373,0.0035471650946232373,0.6523189784137601,0.1919590147940471,-0.4381312757542505,0.028019125100280668
503.20513286,-0.004273969197321689,0.004273969197321689,0.6558248647815124,0.24041879843451555,-0.49032519661395696,0.02924792162356748
503.42933104,-0.0012220990099799228,0.0012220990099799228,0.6814078268633313,0.037126545971868735,-0.1926825004297711,0.023961249155175862
503.65354274,0.0002693277896076772,0.0002693277896076772,0.6296341594397278,0.002438291915093824,0.04937906352993973,0.02097340446259993
503.87776797,0.0013770821082898744,0.0013770821082898744,0.6663158258106243,0.05959194060095697,0.2441146054642306,0.021061290202501574
504.10200673,0.0007972306060747359,0.0007972306060747359,0.6818922559983017,0.017602600547981514,0.13267479243617272,0.02292977946885366
504.32625901,0.0014757137356148757,0.0014757137356148757,0.7351729412043094,0.028802760929298375,0.16971376175578212,0.032991306068377045
504.5505248,-0.000549967209976562,0.000549967209976562,0.7686397558171014,0.006230051205743911,-0.07893067341499065,0.026742047022360767
504.77480411,-0.0019489928058710792,0.0019489928058710792,0.767227943493174,0.07400911558933325,-0.27204616444517876,0.02654188200140914
504.99909694,-0.0031348371555614037,0.0031348371555614037,0.7998511160408648,0.14378344589950057,-0.3791878767833969,0.029451884006857804
505.22340327,-0.0020003674474294744,0.0020003674474294744,0.8364313881700861,0.044872859926383575,-0.21183215036057104,0.03553114688979625
505.44772312,-0.0011036972671273305,0.0011036972671273305,0.8297819538872004,0.013847565801536654,-0.11767568058667285,0.03585882076468307
505.67205646,-0.0004941191909565043,0.0004941191909565043,0.8384834088976605,0.004538791440276091,-0.06737055321337425,0.028173091650097456
505.89640331,-0.0001452854001911954,0.0001452854001911954,0.8133881816700348,0.0002577437404723886,-0.016054399411762142,0.03483635154586698
506.12076366,-0.001986805546960053,0.001986805546960053,0.8277252809715895,0.058689213898702915,-0.24225856826684772,0.03063398283400662
506.3451375,-0.003234132260509755,0.003234132260509755,0.8558990079372519,0.11176244571254766,-0.33430890761771165,0.03510226358487913
506.56952484,-0.0035508964168187887,0.0035508964168187887,0.8707143774009882,0.12535453032379368,-0.3540544171787632,0.03611143457400743
506.79392567,-0.002188084461772336,0.002188084461772336,0.8593249406519732,0.04503710967571142,-0.21221948467497376,0.03879116328902415
507.01833999,-0.002235386605151335,0.002235386605151335,0.8627050904349538,0.0457397081591306,-0.21386843656587243,0.03930973402998075
507.24276779,-0.0024212303977526844,0.0024212303977526844,0.8238723796034663,0.05745802836697378,-0.23970404328457579,0.03775477068447608
507.46720907,-0.0030270104554327992,0.0030270104554327992,0.8740702277606841,0.13870131272876243,-0.37242625139584673,0.029040979314183146
507.69166384,-0.002607818989539546,0.002607818989539546,0.9214477657906825,0.08776115885895469,-0.2962450992994731,0.03236989406272539
507.91613208,-0.0019854504890542976,0.0019854504890542976,0.8387509409642241,0.06683488025566316,-0.25852442874061854,0.028562581231173657
508.1406138,-0.00360618769684679,0.00360618769684679,0.7727273046384577,0.1786672440247452,-0.42269048253390473,0.029767760264959895
508.36510898,-0.00316222753041291,0.00316222753041291,0.8252653658915997,0.14162240548705035,-0.3763275242219872,0.029972781521647646
508.58961764,-0.004378237589358178,0.004378237589358178,0.8128462416388814,0.20616292936232827,-0.45405168137815355,0.03307656901228031
508.81413976,-0.003194221279982729,0.003194221279982729,0.7606243179866085,0.13372922502685383,-0.3656900668966192,0.03129964384154929
509.03867534,-0.002686847495538514,0.002686847495538514,0.7365589265663163,0.1224871463463904,-0.3499816371559948,0.027687594840913522
509.26322439,-0.0018482154591500453,0.0018482154591500453,0.7333383089030658,0.07784620495523112,-0.27900932772083287,0.024490422885246436
509.48778689,-0.0014990097222853985,0.0014990097222853985,0.7073112170893083,0.05456197683643976,-0.23358505268197227,0.024023521165505764
509.71236285,-0.0013953316654236223,0.0013953316654236223,0.6977420831039688,0.04022987756549642,-0.20057387059509127,0.026239009535537334
509.93695226,-0.0007406576618780304,0.0007406576618780304,0.7139927435176486,0.017878009608729848,-0.1337086743959787,0.021134957742003864
510.16155512,-0.000593210643658473,0.000593210643658473,0.7021411746303469,0.01205871796974943,-0.1098121940849441,0.020672103078368437
510.38617142,-0.001291204274349563,0.001291204274349563,0.6642536138788014,0.06259503322151388,-0.2501899942473997,0.019237532766810055
510.61080117,-0.0021160416060932614,0.0021160416060932614,0.6687966440859123,0.2975649472592886,-0.545495139537731,0.012516910145708814
